simple.classes,simple.attributes,simple.nominal,simple.samples,simple.dimensionality,simple.numeric_rate,simple.symbols_max,simple.class_prob_min,simple.class_prob_max,simple.class_prob_mean,statistical.skewness,statistical.skewness_prep,statistical.kurtosis,statistical.abs_cor,statistical.cancor_1,statistical.fract_1,inftheo.attribute_entropy,inftheo.normalized_attribute_entropy,inftheo.mutual_information,inftheo.equivalent_attributes,inftheo.noise_signal_ratio,modelbased.nodes,modelbased.nodes_per_attribute,modelbased.nodes_per_instance,modelbased.leaf_corrobation,modelbased.level_min,modelbased.branch_min,modelbased.branch_max,modelbased.attribute_min,modelbased.attribute_max,landmarking.naive_bayes,landmarking.stump_sd,landmarking.nn_1,f1,f1v,f2,f3,f4,l1,l2,l3,n2,n4,t1,t2,density,closeness,clsCoef,hubs,avgPath,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.coef_min,ela_meta.lin_w_interact.coef_max,ela_disp.ratio_mean_02,ela_disp.dist_all_mean,ela_ic.h_max,ela_ic.eps_s,ela_ic.eps_ratio,ela_cm.mean_ofs_10,ela_lc.r_pearson_dist_centroid,ela_lc.r_pearson_nn,ela_lc.y_skewness,ela_lc.y_kurtosis,nbc.nn_nb.dist.ratio.mean,nbc.nn_nb.dist.ratio.sd,nbc.nb.fitness.ratio.mean,nbc.nb.fitness.ratio.sd,nbc.n_candidates,nbc.dist.ratio.coeff_var,fdc.r,fdc.p_value,fdc.dist.mean,gh.mean,gh.norm.mean,gh.norm.sd,ls.mean,ls.min,ls.ratio,sample.y_max,sample.y_mean
0.0,0.06001494,0.0,0.15471524,0.06693256,0.0,0.056942377,0.2804325,0.042141013,0.0,0.0,0.14136757,0.0,0.16109742,-0.05680489,0.0,0.0,-0.104600295,0.18376237,0.102788195,0.06039179,0.11462736,-0.25310767,-0.33561352,0.0,0.0,0.0,-0.005730729,0.0,0.13501525,0.04785535,1.1364723,0.0,-0.0042367075,0.07253006,0.11974156,0.002339635,0.06630394,-0.011252528,0.09592345,0.13993464,0.04471879,-0.008688268,0.0,0.0,0.035992913,0.0077715544,0.07683805,0.010990437,-0.027162427,0.020836022,0.3091026,0.15000762,0.016968608,-0.034819923,-0.13487585,0.0,-0.13296406,0.0,0.07003303,0.66128653,0.15245093,1.040831,0.13641712,0.022307917,0.0328286,0.03833711,-0.11004779,-0.12525494,-0.053835757,-0.40016764,0.0,0.035990402,0.011464402,0.38874483,0.5952648,0.2247972,-0.01650167,0.015784185,0.5462622,-0.007610862
0.0,0.044382248,0.0,-0.14536615,-0.15990312,0.0,0.057967182,0.40428975,0.13691929,0.0,0.0,0.21165912,0.0,0.19653612,-0.055509593,0.0,0.0,0.23844819,-0.06861737,-0.05941371,-0.05590926,-0.08677492,0.022891305,-0.1369145,0.0,0.0,0.0,0.003799649,0.0,-0.032607082,0.11114085,-0.37382293,0.0,0.11047663,0.104167044,0.09042786,-0.007067645,0.31890917,-0.005447155,-0.064490765,0.18970941,-0.057516165,-0.03419589,0.0,0.0,-0.03131862,-0.10920243,0.030756552,0.15386637,-0.0077778576,0.020836022,0.22594467,-0.14626285,0.002947772,-0.034819923,0.18650404,0.0,-0.10568985,0.0,0.048607774,-0.07317928,0.21569347,-0.24688789,-0.020150308,0.03697897,0.4410162,0.02483925,0.5563671,0.35563016,0.07837634,0.36299458,0.0,0.0023730155,0.011464402,-0.14277986,0.7938508,0.10207106,-0.017440012,-0.007013416,0.13672772,-0.0065627145
0.0,-0.0057574874,0.0,0.5077758,0.33332714,0.0,0.082974434,0.20307684,-0.056813676,0.0,0.0,0.105558276,0.0,-0.13378726,-0.06087824,0.0,0.0,0.032167852,-0.057795133,-0.11451052,0.05679083,0.2078253,0.39698192,0.6064715,0.0,0.0,0.0,-0.0048830016,0.0,0.08706261,0.10244571,-0.4877357,0.0,-0.056432128,0.07538107,-0.065412715,0.011929899,-0.27627727,-0.0099490285,-0.089779384,-0.3369522,-0.044129968,-0.017659215,0.0,0.0,-0.07942094,0.016376223,0.16920593,0.046684258,0.024575535,-0.030113949,0.32297042,0.15000762,-0.0021407288,0.038369432,0.3584409,0.0,-0.08525912,0.0,0.057383664,0.09082464,0.18725178,-0.20326772,-0.009080026,-0.03858506,-0.07592533,0.03833711,0.6804058,-0.18830249,0.021588756,0.3772522,0.0,-0.10541019,-0.0125571545,0.4075529,0.92494214,0.09645623,0.04452329,-0.012031175,0.2446952,-0.012050649
0.0,-0.02590413,0.0,-0.2841701,-0.15778823,0.0,0.056942377,0.0378351,-0.11890078,0.0,0.0,-0.31439847,0.0,-0.2171139,-0.011598952,0.0,0.0,0.040478237,0.14280239,0.11759933,0.057385117,0.093300074,-0.55404896,-0.26830402,0.0,0.0,0.0,-0.01743799,0.0,0.08566924,0.045670673,0.7037292,0.0,-0.06126851,0.041835457,-0.075611055,-0.058745757,-0.028751146,-0.036915332,-0.059833705,0.15326053,0.053300224,-0.03419589,0.0,0.0,-0.056192316,-0.10920243,0.20361412,0.020248327,0.041532192,0.020836022,-0.5245002,0.15000762,-0.4080273,0.038369432,-0.22208768,0.0,-0.20534739,0.0,0.052053783,-0.4522608,-0.23637806,-0.6250658,0.04384721,-0.025500897,0.05477622,-0.09386016,-0.12991631,-0.41613898,0.027089914,0.24424984,0.0,-0.033901077,0.009196964,-0.20048523,-0.34961453,-0.099174276,-0.04484333,-0.042395208,-0.48318136,-0.0065627145
0.0,0.018696003,0.0,0.21449074,-0.081490695,0.0,-0.024237413,0.55331373,-0.011013884,0.0,0.0,0.14623384,0.0,-0.079158455,0.010603668,0.0,0.0,0.38682398,-0.053355515,-0.17188102,-0.06816982,-0.12513836,-0.004597321,0.64835477,0.0,0.0,0.0,-0.011677239,0.0,-0.04539974,-0.17466867,0.9176735,0.0,0.11047663,-0.10203657,0.15354666,0.025800725,0.15601881,0.015591089,0.057957444,0.18873526,0.1021591,0.007983163,0.0,0.0,0.011501454,0.016376223,-0.082766816,-0.028542342,0.025225762,-0.030113949,-0.38310084,-0.14626285,0.04214276,0.038369432,-0.17637844,0.0,-0.11601314,0.0,0.052053783,-0.25248727,0.17123447,-0.35294655,-0.011571269,0.03697897,0.08261294,-0.06081355,-0.23792362,0.33507365,0.03852278,0.28452203,0.0,0.032673795,-0.007317054,-0.18591164,0.6949632,0.110396594,0.017315546,-0.0061646886,0.44926226,0.06360421
0.0,0.018696003,0.0,0.28746617,-0.081490695,0.0,-0.024237413,0.47538358,0.0013775267,0.0,0.0,-0.37291786,0.0,0.28200817,0.010603668,0.0,0.0,0.36100373,-0.053355515,-0.17188102,-0.06816982,-0.09142366,0.053758435,0.7084732,0.0,0.0,0.0,0.009086503,0.0,-0.04539974,0.108839646,0.88307965,0.0,0.11047663,0.085245594,0.15354666,0.024423033,0.15601881,0.015591089,0.057957444,0.13287815,0.05441336,-0.0049322583,0.0,0.0,0.011501454,0.016376223,0.13429388,-0.019404331,0.025225762,-0.030113949,-0.3069006,-0.14626285,0.016968608,0.038369432,-0.16948998,0.0,-0.12802733,0.0,0.052053783,0.06696553,0.13308978,-0.20312636,-0.011571269,0.03697897,0.08123525,-0.06081355,-0.23792362,0.2440018,0.0012683757,0.28452203,0.0,0.032673795,-0.007317054,-0.12233849,0.7131444,0.109372616,0.017315546,-0.0061646886,0.4722364,0.068615995
0.0,0.023597678,0.0,0.32379138,-0.29708335,0.0,0.0632123,-0.60821444,-0.11433271,0.0,0.0,0.099068604,0.0,-0.19016105,-0.05453554,0.0,0.0,0.28915483,0.019543279,0.11184305,0.1671788,0.09549345,-0.42432362,-0.7392518,0.0,0.0,0.0,-0.0048830016,0.0,-0.05132007,0.063985504,-0.822001,0.0,-0.05215375,0.0031212596,0.090903,-0.005581757,-0.44738603,-0.0600269,-0.10111272,-0.2916571,-0.02630035,0.019001905,0.0,0.0,-0.056192316,0.012220484,-0.15726654,0.059307754,-0.09017888,-0.030113949,-0.36089906,-0.14626285,-0.0021407288,0.014752143,-0.21761453,0.0,0.10878414,0.0,-0.29179853,-0.47853833,0.13694732,-0.34765458,-0.020150308,-0.078438014,-0.0840985,0.02483925,-0.38363245,-0.39012042,0.027089914,0.3820964,0.0,-0.10541019,-0.007317054,0.38350493,0.7328175,-0.021198854,0.04452329,-0.012031175,0.21128714,-0.013675782
0.0,-0.018007807,0.0,-0.23214713,0.023475941,0.0,0.013882616,-0.51235116,0.045234703,0.0,0.0,0.12761903,0.0,-0.0672373,0.019899208,0.0,0.0,-0.2054934,-0.07177936,-0.16715516,-0.09546392,-0.2740186,0.20523599,0.6229657,0.0,0.0,0.0,0.0024566827,0.0,-0.11025086,-0.20581782,-0.4863777,0.0,-0.02919596,0.17642684,-0.043472253,0.01755929,0.15297703,-0.017328054,-0.024036152,0.18970941,0.1021591,0.10557337,0.0,0.0,-0.022883995,0.006379824,0.013497239,0.24909537,-0.003989476,0.020836022,0.13825583,-0.14626285,0.002947772,-0.01338744,0.08545816,0.0,0.2038913,0.0,0.14003786,-0.19377558,0.12695822,-0.38186994,-0.020150308,0.03697897,0.13761058,0.03833711,-0.29038805,0.4628531,-0.021870758,0.4094263,0.0,-0.005174185,0.032791603,0.4438875,0.83333516,0.07576937,0.017315546,-0.0143686645,0.140513,-0.036360655
0.0,0.023597678,0.0,0.42615575,0.24030602,0.0,0.057831164,-0.3182803,0.035623133,0.0,0.0,-0.13249962,0.0,-0.13401234,-0.073428124,0.0,0.0,0.24294154,-0.049887188,-0.104594335,0.11875427,0.15508881,-0.30640265,1.0058779,0.0,0.0,0.0,-0.005730729,0.0,-0.029980697,-0.3262253,0.8838871,0.0,-0.048759144,0.07253006,0.090903,0.035429418,0.042982534,0.083820455,-0.106619425,-0.2764276,0.04631973,-0.017659215,0.0,0.0,-0.022883995,0.006379824,-0.0054157134,0.05033601,0.0144730965,-0.030113949,0.36719576,-0.14626285,0.016968608,0.014752143,0.3089939,0.0,0.08401639,0.0,-0.16252959,-0.0122499615,0.15741725,-0.23857422,-0.013259488,0.014352061,0.0044449028,0.03833711,0.35995665,0.14609116,-0.0002137553,0.0055401437,0.0,-0.048189748,-0.007317054,0.36755377,0.41261333,0.08769263,0.04452329,-0.006574023,0.46940207,-0.012050649
0.0,0.0010193735,0.0,0.349093,0.22553173,0.0,0.013882616,0.5865521,0.052079268,0.0,0.0,0.24781238,0.0,-0.13362813,-0.06557006,0.0,0.0,0.38829693,-0.049887188,-0.22150472,-0.06816982,-0.19613613,-0.28737435,0.6296549,0.0,0.0,0.0,0.003799649,0.0,-0.05132007,0.12315903,-0.54205596,0.0,0.008272656,0.11134146,0.10877744,0.06766346,0.31592423,0.0024948213,-0.057490937,0.22112805,-0.05191552,0.007983163,0.0,0.0,-0.022883995,0.016376223,0.1646257,-0.0348315,0.06500323,-0.030113949,0.40883183,-0.14626285,-0.0021407288,0.038369432,0.42641214,0.0,0.09803069,0.0,-0.023739308,0.13112615,0.17842364,-0.15903075,-0.011571269,0.00081730634,0.14196506,-0.09386016,-0.31718966,0.18255505,-0.045812294,0.3943728,0.0,0.032673795,-0.0125571545,0.44254598,0.83192784,0.07264604,0.017315546,-0.0061646886,0.25067222,0.03924096
0.0,-0.02590413,0.0,-0.19302697,0.3553435,0.0,0.060359623,-0.27875158,-0.095122024,0.0,0.0,0.13945809,0.0,-0.16564481,-0.06349979,0.0,0.0,0.2204421,0.12650312,0.17804277,0.06167955,0.11796249,0.78583145,-0.22671507,0.0,0.0,0.0,-0.0031571304,0.0,-0.05132007,0.056288835,0.49453577,0.0,-0.03533871,0.03965021,-0.07978654,0.0053063324,-0.09874772,0.080304444,-0.04144579,0.24053629,0.053300224,-0.03419589,0.0,0.0,-0.13728666,0.05786886,0.2831252,0.19156612,0.07898313,0.020836022,0.4687695,0.15000762,0.02382337,-0.01338744,0.30619302,0.0,-0.14574903,0.0,0.052053783,-0.4418105,0.12629583,-0.39970258,-0.013259488,0.014352061,-0.07235699,-0.09386016,-0.15904042,-0.36025202,-0.017414577,0.09114838,0.0,0.13501294,0.009196964,-0.13249654,-0.13810882,0.19902863,0.04452329,-0.013770258,0.20593269,-0.0065627145
0.0,0.018696003,0.0,0.27284038,-0.041100256,0.0,-0.05531069,0.4265545,-0.003611248,0.0,0.0,-0.30506772,0.0,-0.20086063,0.061488625,0.0,0.0,-0.14448638,-0.0514832,0.17804277,-0.02189769,0.1933428,-0.06589628,-0.28786662,0.0,0.0,0.0,-0.0048830016,0.0,0.23315975,0.06922138,-0.6409919,0.0,0.074062005,-0.21388334,0.15354666,0.05384741,0.09474281,0.018482031,0.06861995,-0.23554352,0.05441336,0.007983163,0.0,0.0,0.015037408,0.006600863,-0.062493168,-0.03602907,0.07898313,-0.030113949,0.23687929,-0.14626285,0.023033425,0.038369432,0.045546073,0.0,0.2288623,0.0,0.14419173,0.6852513,0.19735678,-0.21001792,-0.011571269,0.03697897,0.16442516,0.02483925,-0.22401929,0.20990759,0.046281338,0.27251583,0.0,0.034831934,-0.007317054,-0.16187713,0.6465949,0.15746,-0.017440012,0.024577178,0.23102732,0.06360421
0.0,0.023597678,0.0,0.4701207,0.24446568,0.0,0.062638745,-0.55299765,-0.07884371,0.0,0.0,0.104498856,0.0,-0.018363792,0.030680645,0.0,0.0,0.29630402,0.039205566,0.09291781,0.1671788,0.20815074,-0.021392211,0.8228984,0.0,0.0,0.0,-0.011677239,0.0,-0.032607082,0.061652713,0.61400807,0.0,0.03041703,-0.1463103,0.090903,-0.0061513875,0.043933608,0.021156188,0.118286386,-0.29004252,-0.09784387,0.02858253,0.0,0.0,0.011501454,0.016376223,0.16575202,0.08406474,-0.013496511,-0.030113949,-0.22207928,-0.14626285,0.008368582,0.014752143,0.3381684,0.0,0.094585,0.0,-0.16252959,-0.2686581,0.14160961,-0.28328755,-0.020150308,-0.03858506,-0.030280888,0.02483925,0.39108625,0.021107923,0.0012683757,0.458394,0.0,0.026653565,-0.007317054,0.38350493,0.61084664,0.09175497,0.04452329,-0.012031175,0.46907145,-0.01505841
0.0,-0.0331007,0.0,-0.13958012,-0.07438561,0.0,-0.031436782,0.35450238,0.18151352,0.0,0.0,0.28385833,0.0,-0.19673167,0.011386582,0.0,0.0,0.3294144,0.30345765,0.14446476,0.042718932,-0.20961618,0.11096672,0.73264766,0.0,0.0,0.0,0.009086503,0.0,-0.024731858,0.048187997,1.1057144,0.0,-0.023970436,0.105548486,0.14111362,-0.011712007,-0.09164397,0.10444656,0.045677155,0.18873526,0.023467993,-0.012154197,0.0,0.0,-0.028823538,0.016376223,0.16920593,0.061182264,-0.018543469,0.020836022,-0.43334866,0.15000762,-0.4080273,0.038369432,0.10023326,0.0,0.27218392,0.0,0.11080593,-0.14370726,-0.15326712,1.4229046,0.06402972,-0.030629203,-0.050291225,0.01374558,-0.1407822,-0.20735927,-0.022915736,-0.07572839,0.0,0.0030338066,0.009196964,-0.1762738,-0.5758171,-0.14684711,-0.01650167,-0.0063699386,0.2206074,-0.008061543
0.0,0.023597678,0.0,0.47672606,0.19259319,0.0,0.057831164,-0.27283803,0.03657829,0.0,0.0,-0.13804823,0.0,-0.13401234,0.033449646,0.0,0.0,0.14402305,-0.051510498,-0.104594335,0.11875427,0.18194535,-0.2560179,0.9750117,0.0,0.0,0.0,0.0044592978,0.0,-0.042697307,-0.34116998,0.6197127,0.0,0.02808692,0.036010694,0.090903,-0.009562788,-0.1556418,0.083820455,0.16657531,-0.24264577,0.05441336,0.019001905,0.0,0.0,0.009395145,0.006379824,-0.003144756,0.06696805,0.0144730965,-0.030113949,0.24724752,-0.14626285,0.008368582,0.014752143,0.37785253,0.0,0.10544733,0.0,-0.16252959,-0.073790886,0.16281904,-0.19059415,-0.009080026,0.00081730634,0.15873523,-0.051291317,0.48464397,-0.045495816,0.03852278,0.34968558,0.0,0.026653565,-0.007317054,0.36755377,0.38566178,0.10774179,0.017315546,-0.012031175,0.4629423,-0.013675782
0.0,-0.014048524,0.0,-0.10266894,0.26983705,0.0,0.013882616,0.5069025,0.053498678,0.0,0.0,-0.3656772,0.0,-0.18973279,0.1382832,0.0,0.0,-0.16857205,-0.06674506,-0.07111617,-0.052047092,0.17047253,0.5226586,-0.14573404,0.0,0.0,0.0,0.0024566827,0.0,0.19743186,0.17372112,-0.3284142,0.0,0.074062005,0.11026855,-0.07056351,0.01660426,0.09008099,-0.0784294,-0.064490765,0.14897536,0.05441336,0.030286046,0.0,0.0,0.09342499,0.012220484,-0.0862016,0.07846699,0.024575535,-0.030113949,0.22713658,-0.14626285,0.002947772,0.038369432,-0.14120595,0.0,0.2288623,0.0,0.16217098,-0.0022071153,0.17793868,-0.2108505,-0.020150308,0.00081730634,0.16011256,0.03833711,0.5496801,0.16043627,0.07837634,0.39644137,0.0,-0.0033476287,-0.04477231,0.40313882,0.91546786,0.10723919,0.017315546,-0.012588564,0.14764163,0.09300686
0.0,0.020720994,0.0,-0.3749915,-0.18515432,0.0,0.031239718,-0.6959409,-0.058478966,0.0,0.0,0.076892234,0.0,0.046499074,0.018281346,0.0,0.0,0.2495444,-0.065131545,-0.16715516,-0.18332052,-0.21970853,0.008758552,0.06879811,0.0,0.0,0.0,0.003799649,0.0,-0.04539974,-0.18448143,-0.66763616,0.0,0.04335382,-0.29878452,0.04565864,-0.0050636926,0.23294264,-0.037603214,0.044390064,-0.25787523,-0.09784387,0.024823133,0.0,0.0,0.030845208,0.012220484,-0.15726654,-0.11706748,-0.042512685,-0.030113949,-0.45594716,-0.14626285,0.002947772,-0.01338744,-0.12093623,0.0,0.062579915,0.0,-0.25425476,-0.40580204,0.12424279,-0.51935166,-0.04571051,0.0016447734,0.14769629,-0.06081355,-0.19976455,0.09160707,-0.045899224,-0.3743465,0.0,-0.033901077,-0.007317054,0.30650118,0.6133048,0.082854755,0.017315546,-0.042395208,0.1295991,-0.08338529
0.0,-0.01977582,0.0,-0.2833934,0.38338348,0.0,0.013882616,0.15690857,-0.038557567,0.0,0.0,0.20006095,0.0,-0.03854092,-0.055509593,0.0,0.0,0.36242133,-0.06547215,0.17804277,-0.116322085,-0.11142744,-0.4142354,-0.46188137,0.0,0.0,0.0,0.003799649,0.0,-0.05132007,0.11117244,-0.4801834,0.0,0.06722671,0.13595665,0.04565864,0.008628681,0.14120413,-0.0131633505,-0.1241591,-0.07882162,-0.044129968,0.10557337,0.0,0.0,0.14584307,0.05786886,0.27131662,0.17419583,0.13788632,-0.030113949,-0.27670988,-0.14626285,0.0047140345,0.038369432,0.33492267,0.0,-0.0657262,0.0,0.055887382,0.06740131,0.18683179,-0.37194258,-0.020150308,-0.03858506,-0.08475252,0.03833711,-0.21492028,-0.23447353,0.042978957,0.56749034,0.0,-0.06633721,-0.0125571545,0.4640643,1.15846,0.07765308,0.04452329,-0.042395208,0.12569498,0.0054901857
0.0,-0.121848695,0.0,-0.27828407,-0.09559719,0.0,-0.030411977,0.32541934,-0.014870097,0.0,0.0,0.10920544,0.0,-0.31101692,-0.12183343,0.0,0.0,0.43364236,-0.101829246,0.11184305,0.03402875,0.093300074,-0.63408947,-0.19446617,0.0,0.0,0.0,-0.00655496,0.0,-0.042416837,0.04132563,-0.8065593,0.0,-0.040414482,0.04968133,-0.16305211,-0.045476317,0.21622817,-0.095183924,-0.09657451,0.1409088,0.028908521,-0.012348633,0.0,0.0,-0.014170495,0.0060259434,-0.06490922,-0.024773883,-0.09017888,0.020836022,0.2455014,0.15000762,0.0152083635,-0.034819923,-0.25961468,0.0,-0.24909665,0.0,0.040801097,-0.40197042,-0.2649524,0.036173988,-0.043515738,0.013440128,-0.16343519,0.01374558,-0.24675685,-0.36203817,-0.017414577,-0.5148202,0.0,-0.0033476287,0.032791603,-0.22498488,-1.1435574,-0.15155117,-0.04484333,-0.012588564,-0.09497097,0.016786756
0.0,0.044382248,0.0,-0.11411707,-0.15626784,0.0,-0.011124631,0.545364,-0.0134004615,0.0,0.0,0.21165912,0.0,0.121122435,0.0925927,0.0,0.0,0.2356447,-0.065131545,-0.047314674,-0.116322085,-0.13902555,0.11020461,-0.14570014,0.0,0.0,0.0,0.0024566827,0.0,-0.032607082,0.17372112,-0.29668784,0.0,0.06441507,0.018041559,0.09042786,0.083041854,0.28433937,-0.0017931256,-0.064490765,0.18970941,0.05441336,0.030286046,0.0,0.0,0.026896134,-0.10920243,0.08372287,0.056009177,0.011892589,-0.030113949,0.24932095,0.15000762,0.002947772,0.038369432,0.11421004,0.0,0.22433114,0.0,0.14419173,0.08119578,0.2414441,-0.21640392,-0.020150308,0.03697897,0.17339872,0.02483925,0.60221833,0.19969705,0.07837634,0.4649665,0.0,-0.0033476287,0.011464402,-0.100996256,0.7982328,0.0820128,0.017315546,-0.012588564,0.14764163,0.09300686
0.0,0.07960291,0.0,-0.12912491,-0.18030019,0.0,-0.011124631,0.7419545,0.050300673,0.0,0.0,0.21165912,0.0,0.102645755,0.1382832,0.0,0.0,0.27438486,-0.065131545,0.0546638,-0.06816982,0.14581013,0.121681795,-0.15217353,0.0,0.0,0.0,0.003799649,0.0,-0.032607082,0.17372112,-0.38460433,0.0,0.06441507,0.07847895,0.15354666,0.16484311,0.23358878,0.015591089,-0.064490765,0.18970941,0.04631973,-0.0060230317,0.0,0.0,0.0107032005,0.012220484,-0.0862016,-0.09323594,-0.018041272,-0.030113949,0.33559528,0.15000762,0.0047140345,0.038369432,0.11417499,0.0,0.22929373,0.0,0.14419173,0.14014095,0.2414441,-0.24109852,-0.03233392,-0.078438014,-0.07692022,0.02483925,0.51418227,0.29846844,0.07837634,0.38270196,0.0,-0.0033476287,-0.015653022,-0.100996256,0.92385185,-0.045020737,0.04452329,-0.012588564,0.14111394,0.21842262
0.0,0.017404808,0.0,-0.12592627,0.2903755,0.0,0.013882616,0.58931416,0.05030504,0.0,0.0,0.12339035,0.0,0.09344447,0.0925927,0.0,0.0,0.29416588,-0.06865863,-0.07111617,-0.065584704,-0.14597985,-0.39687347,-0.41584623,0.0,0.0,0.0,0.0024566827,0.0,-0.03852741,0.16602445,-0.41231135,0.0,0.025073098,0.13595665,0.03111925,0.13218601,0.25016508,0.0024948213,-0.13932508,0.18970941,0.04631973,-0.018711705,0.0,0.0,-0.03131862,0.05786886,0.27131662,0.041705932,0.024575535,-0.030113949,-0.29413342,-0.14626285,0.0047140345,0.038369432,0.3246254,0.0,-0.07265413,0.0,0.055887382,0.079677954,0.21569347,-0.22511162,-0.020150308,0.014352061,-0.09177891,0.03833711,0.518806,0.24468675,0.07837634,0.5434501,0.0,-0.035783768,-0.0125571545,0.4956031,1.0659121,0.07663467,-0.04484333,-0.012588564,0.14663066,0.18057482
0.0,-0.014213338,0.0,0.4205702,0.12315306,0.0,-0.030547993,0.17862684,0.043153517,0.0,0.0,-0.3034151,0.0,-0.18865542,-0.09594035,0.0,0.0,-0.22439931,-0.11942636,-0.15972118,0.030396162,0.1584943,0.5234267,0.6474005,0.0,0.0,0.0,-0.06983863,0.0,0.28000194,0.107416645,0.8684453,0.0,0.022967296,0.06645065,-0.09047754,0.029294655,0.0144310575,-0.020776317,0.038933486,0.084077545,-0.042589966,-0.004434967,0.0,0.0,-0.07942094,0.007495982,0.12031349,0.11799784,-0.01649787,0.020836022,0.13512169,0.15000762,0.016968608,-0.034819923,0.024991184,0.0,0.4605668,0.0,0.14419173,0.024548735,-0.042484444,0.47827277,-0.028249709,-0.0296431,-0.055454813,0.03833711,-0.21732172,-0.137116,0.037477802,-0.498679,0.0,0.034938894,0.032791603,-0.11362349,-0.21617219,-0.08210047,-0.01650167,-0.0039591435,-0.16792053,0.015706094
0.0,-0.014213338,0.0,0.3504997,0.12315306,0.0,-0.030547993,0.17862684,0.043153517,0.0,0.0,-0.3034151,0.0,-0.18865542,-0.09594035,0.0,0.0,-0.22439931,-0.10642523,-0.15972118,0.030396162,0.1831567,0.5234267,0.6474005,0.0,0.0,0.0,0.05434408,0.0,0.28000194,0.107416645,0.8651945,0.0,0.022967296,0.06645065,-0.09047754,0.029294655,0.0144310575,-0.020776317,0.038933486,0.084077545,-0.042589966,-0.0054838927,0.0,0.0,-0.07942094,0.007495982,0.12031349,0.08071359,-0.0078789145,0.020836022,0.13512169,0.15000762,0.016968608,-0.034819923,0.14933379,0.0,0.33881235,0.0,0.14419173,0.024548735,-0.042484444,0.49244642,-0.028249709,-0.0296431,-0.050173074,0.03833711,-0.20878607,-0.137116,0.037477802,-0.5374102,0.0,0.034938894,0.032791603,-0.11362349,-0.21141547,0.11627978,-0.01650167,-0.0039591435,-0.0965325,0.019467808
0.0,-0.014213338,0.0,0.0050336756,0.12315306,0.0,-0.030547993,0.17862684,0.043153517,0.0,0.0,-0.3034151,0.0,-0.19490482,-0.3935236,0.0,0.0,-0.2992991,-0.13154835,-0.116326824,0.030396162,0.093300074,0.6402456,-0.3731206,0.0,0.0,0.0,-0.06983863,0.0,0.21292114,0.07139615,0.66346484,0.0,-0.002334088,0.041575447,-0.06913285,0.010115746,0.0144310575,-0.020776317,0.038933486,0.084077545,-0.019381836,-0.004434967,0.0,0.0,-0.119056866,0.015077618,0.0727168,0.04591535,-0.01649787,0.020836022,0.03633035,0.15000762,-0.065894365,-0.034819923,-0.23335542,0.0,-0.27314943,0.0,0.040801097,-0.14614016,-0.18674165,0.4776074,-0.043515738,-0.0296431,-0.078630775,0.01374558,-0.21732172,-0.20361258,0.042978957,-0.69002306,0.0,0.009751306,0.032791603,-0.26326072,-0.59343576,-0.06568884,-0.01650167,-0.0039591435,-1.5347736,0.015706094
0.0,-0.014213338,0.0,0.3490227,0.106507726,0.0,-0.030547993,0.16879702,0.043153517,0.0,0.0,-0.2971218,0.0,-0.18865542,-0.09594035,0.0,0.0,-0.20403819,-0.20518778,-0.15972118,0.027417183,0.1584943,0.4609714,0.678504,0.0,0.0,0.0,-0.06983863,0.0,0.13501525,0.107416645,0.8946675,0.0,0.022967296,0.06645065,-0.09047754,-0.03399961,0.0144310575,-0.019315436,0.03480333,0.084077545,-0.042589966,-0.004434967,0.0,0.0,-0.07942094,0.007495982,0.12031349,0.064424895,-0.01649787,0.020836022,0.13500822,0.15000762,0.04214276,-0.034819923,-0.07754066,0.0,0.40639535,0.0,0.14419173,0.024548735,-0.0364083,0.9084506,0.13641712,0.026713694,0.035360843,0.03833711,-0.18827522,-0.13646701,0.037477802,-0.41993898,0.0,0.035990402,0.032791603,-0.13226116,-0.22399539,-0.0017794222,-0.01650167,0.015784185,-0.20252734,0.015706094
0.0,0.0026348662,0.0,0.039629757,0.15607843,0.0,-0.030547993,0.22025576,0.01895348,0.0,0.0,-0.3034151,0.0,-0.18865542,-0.3078209,0.0,0.0,-0.335709,0.04310269,-0.15972118,0.03402875,-0.27515885,-0.41645303,0.35513425,0.0,0.0,0.0,0.013569161,0.0,-0.1399617,-0.3117969,0.7567815,0.0,-0.048317358,0.067523554,-0.1843968,-0.05935754,0.0144310575,-0.020776317,0.08722241,0.084077545,-0.042589966,-0.008804493,0.0,0.0,0.037798252,0.007495982,-0.11605007,-0.18014202,-0.01649787,0.020836022,0.12765937,0.15000762,-0.065894365,-0.034819923,0.0880244,0.0,0.1222748,0.0,0.05918518,-0.24867749,-0.17237474,-0.5076796,-0.028249709,-0.0296431,-0.105295636,-0.09386016,-0.2521797,-0.15418419,0.019381728,-0.73147506,0.0,0.0074862065,0.032791603,-0.21782862,-0.2948362,0.06617887,-0.04484333,-0.0061646886,-1.6139987,0.030824337
