ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.coef_min,ela_meta.lin_w_interact.coef_max,ela_meta.quad_simple.adj_r2,ela_disp.ratio_mean_02,ela_disp.dist_all_mean,ela_ic.h_max,ela_ic.eps_s,ela_ic.eps_ratio,ela_ic.m0,ela_cm.mean_ofs_10,ela_lc.r_pearson_dist_centroid,ela_lc.r_pearson_nn,ela_lc.y_skewness,ela_lc.y_kurtosis,nbc.nn_nb.dist.ratio.mean,nbc.nn_nb.dist.ratio.sd,nbc.nb.fitness.ratio.mean,nbc.nb.fitness.ratio.sd,nbc.n_candidates,nbc.dist.ratio.coeff_var,fdc.r,fdc.p_value,fdc.dist.mean,fdc.slope,gh.mean,gh.norm.mean,gh.norm.sd,gh.angle.mean,ls.mean,ls.min,ls.max,ls.ratio,ls.lml,sample.y_min,sample.y_max,sample.y_mean
0.7661194,0.4052237,-0.3951418,0.11721261,-0.015523723,-0.15875012,-0.035843078,-0.042619616,0.058556385,0.0,-0.004357921,0.43408254,-0.33376783,0.24973382,-0.5880983,-0.06355256,0.17488584,0.104507655,0.24867536,-0.32019615,-0.016394645,-0.14949873,0.10333347,0.0,0.09187477,0.7590875,-0.021091696,0.42372903,0.6554266,-0.2530224,0.07461261,0.24049558,0.18206806,0.16868526,0.030149318,0.31629515,-0.20036232,-0.71593714
-0.24933022,0.26711658,-0.39606383,0.08163206,-0.0001329584,0.0016027829,1.0228615,0.008410984,0.031687815,0.0,-0.012017829,-0.32074797,0.34323785,0.12520877,-0.41667596,-0.063432336,-0.16714881,0.84431446,-0.10510495,0.6651253,0.15364254,0.15414166,0.11682636,0.0,-0.09317588,-0.92266965,0.09496078,0.6520637,0.3877325,0.6216202,0.15245171,0.30549312,0.31760868,0.035636336,-0.014039227,0.20369363,-0.076554246,-0.8824302
-0.1506191,0.38182774,-0.27327618,-0.027841758,0.09285545,0.20787767,0.7096306,0.008410984,0.030241923,0.0,0.01192042,0.23005885,0.16469757,0.25719348,-0.22414348,-0.0914505,0.13263613,0.07234298,0.15364668,-0.31306294,0.12602244,-0.17874661,0.19254716,0.0,-0.17976943,0.888493,0.037166968,0.5380952,1.4079916,0.35426807,0.08694406,0.18844764,0.20672299,0.22670496,0.030165214,-0.122555695,-0.20621309,0.5747941
0.23578057,0.21919966,0.37471953,0.015024534,0.05608664,-0.21524227,0.6635279,0.039903823,-0.02505161,0.0,-0.012017829,0.21084145,-0.3733034,0.2484966,-0.25562185,-0.110667095,-0.080573305,-0.15169871,-0.007633781,-0.15028392,-0.080134474,-0.18814638,0.18946962,0.0,0.2019468,-0.6077581,0.13898842,-0.14209603,-0.19226721,-0.25779045,0.28486413,0.7209305,-0.1596586,0.28179246,-0.021198902,0.14297593,0.23363282,0.35094765
-0.35674927,0.14083531,-0.5701675,-0.032945324,0.0993581,0.37932163,-0.1732391,0.014008262,0.14796376,0.0,0.018472413,0.21912247,0.27370793,0.22723985,-0.39704493,-0.07128903,0.1788815,0.08469894,0.24939345,-0.36597708,0.17735216,0.15789872,0.29259077,0.0,0.16825461,0.79075533,0.07504792,-0.16545866,0.81593305,0.59524614,0.24206743,0.029045362,0.09015815,-0.028823897,0.022436159,-0.015487991,-0.18844402,0.64167607
-0.39585078,0.46209005,-0.2709919,-0.035136264,-0.131026,0.07386537,1.3759606,0.011685194,0.025862308,0.0,-0.0065985243,-0.42627314,-0.32071266,0.24528915,-0.3565665,-0.04927253,-0.010809798,-0.076065496,-0.29428405,0.7113404,0.052424632,0.07759025,0.13263655,0.0,-0.101437785,0.6526023,0.06612168,0.6487829,1.2514906,0.082885265,0.04074771,0.21437271,0.3422393,0.1324716,0.024377774,0.19393036,-0.021199616,-1.0602074
0.35103256,-1.0999568,0.4154208,-0.04114749,-0.18024483,0.3913795,0.26865426,0.10163562,0.06461598,0.0,-0.011824183,0.15972014,-0.26649085,-0.21252236,2.0669658,0.41655475,-0.09473579,-0.06494519,0.15601617,-0.14035212,-0.05245869,-0.01159334,0.123317994,0.0,0.06223555,0.40404665,-0.06642805,-0.06853157,-0.45417213,-0.09234523,-0.1594071,-0.14997691,-0.16530623,-0.042085685,0.008443851,0.15488237,0.12094447,0.37852457
-0.30412787,0.23360999,-0.31080866,0.08181656,-0.035380043,0.023676492,1.3920605,0.008410984,0.031687815,0.0,-0.0065000933,-0.40016595,0.31034636,0.14990802,-0.41465735,-0.05159227,0.1932461,0.19220303,0.24323256,0.63675904,0.05236639,0.22142209,0.19217123,0.0,0.10232473,0.8832841,0.09182629,0.6427235,0.43897137,0.057369255,0.101334214,0.16461098,0.3372475,0.118864216,-0.014039227,0.20369363,-0.07785395,-1.0408963
-0.18815571,0.4595646,-0.22224143,0.018107314,0.093565315,0.078254834,-0.51107544,0.014008262,0.14795738,0.0,-0.004357921,0.37880802,0.2499543,0.2105662,-0.57687265,-0.090121314,0.15068752,0.09937897,0.29038087,0.5274227,-0.01568359,0.14076638,0.10310085,0.0,0.062037036,0.87921447,0.092453256,0.5137185,1.1256231,0.06360823,0.1415457,0.08240543,0.40622097,0.025817579,-0.043937877,-0.13682169,-0.04735238,0.61150795
-0.41457483,-0.0661012,-0.54972583,0.018107314,0.000713476,-0.15660182,-0.29631215,0.014008262,0.056113217,0.0,-0.004357921,-0.49280974,-0.42256027,0.0046643037,-0.56582886,-0.10905152,0.15982968,-0.07140794,0.012647156,-0.29844418,-0.0036104023,-0.15286517,-0.065451324,0.0,0.22873211,-1.4245434,0.021769395,0.5957845,0.4508622,-0.2566538,0.064957514,0.04051981,0.14677458,-0.070887566,0.032106828,0.21579412,-0.24087808,-1.2802348
-0.39914137,0.37411314,-0.22494641,0.09331529,0.07270513,-0.04737722,0.41705444,0.008410984,-0.019323569,0.0,-0.0065985243,0.4278204,0.34386358,0.21618943,-0.5070781,-0.07578403,-0.06359091,-0.0808332,-0.21993706,-0.34495878,-0.08222827,0.16599646,0.12209259,0.0,0.27657107,0.7639653,0.026334912,0.6197194,1.008723,0.20716907,0.05205465,0.2473249,0.15577793,-0.11709067,0.032106828,0.20814687,-0.2363118,-1.149087
0.10086742,0.35073054,0.29974186,-0.0803632,-0.072347134,-0.42722926,-0.7688087,0.06316373,-0.11114119,0.0,-0.037548956,0.060836762,-0.2643571,-0.026220402,0.33629346,-0.22755304,-0.14235012,-0.18004823,0.123778805,-0.17687643,-0.07256743,-0.21477696,-0.26335764,0.0,0.039767064,-0.79650354,-0.13001788,-0.24977137,-1.4122915,-0.2414056,-0.4208693,-0.26315737,-0.22123165,-0.056079745,0.013904359,-0.361677,0.048280578,0.11525584
-0.03882401,0.45397475,0.4210085,0.11721261,0.04012842,0.08342531,0.22256185,0.017183766,0.13140045,0.0,-0.0065000933,0.21540782,0.23442255,0.21121189,-0.6595896,-0.07649893,0.20147419,0.3139143,0.2531893,0.6847461,0.025546439,0.21319222,0.21197356,0.0,-0.14432116,0.87691176,-0.047339033,-0.12886137,0.41509447,-0.23275545,0.20684642,0.08022457,0.27720013,0.17488024,-0.018938523,-0.140255,-0.037625507,0.6822782
-0.18815571,0.4561618,0.3401496,0.010770349,0.13415006,0.1516976,0.33377534,0.017183766,0.14637426,0.0,0.032872897,0.19025224,0.23791958,0.22226231,-0.5998214,-0.07100319,-0.06148956,-0.07729305,-0.41847017,0.47022986,0.24094296,0.17815763,0.21197356,0.0,0.11656136,0.6652444,0.18840972,-0.08884053,0.44224393,0.8099541,0.27304932,0.26785055,-0.27973488,0.07263978,-0.018938523,-0.140255,0.14608598,0.63793445
-0.18108763,0.25876284,-0.25136966,0.042634565,0.093565315,0.08272355,0.44767994,0.008410984,-0.016672082,0.0,-0.0126582105,0.35365245,0.2727401,0.19951577,-0.47805324,-0.07020163,-0.06691575,-0.053085133,-0.41847017,0.8240807,0.18312013,0.1612421,0.13817622,0.0,0.17154358,0.7858163,0.13718128,0.5292902,1.3255489,-0.23825932,0.14024478,-0.10334108,0.32146648,-0.06992657,-0.01628371,-0.14984739,-0.039900966,0.64466715
0.27449906,0.70090103,0.40638676,0.023322146,-0.11944942,-0.23146467,0.25462794,0.09832296,0.22972205,0.0,-0.011824183,0.092191935,0.19690071,-0.004602829,1.700558,-0.15029818,-0.076800786,-0.12215298,0.10547413,-0.13806276,-0.053111844,0.17751345,-0.27504265,0.0,0.06759693,-0.6736025,0.06764062,-0.18378064,-0.10529423,-0.16520497,0.14733471,-0.041692317,-0.18445608,0.020132001,-0.04827822,-0.20814636,0.18688749,0.23016904
0.27449906,0.61700326,0.40638676,0.029869812,-0.114620015,-0.21017788,0.51622176,0.10163562,0.14637426,0.0,-0.011824183,0.08075866,0.1939602,-0.026220402,1.5074358,-0.19727746,-0.076800786,-0.17695934,0.117448404,-0.1929428,-0.053111844,0.19438961,-0.25857803,0.0,0.052555382,-1.0304363,-0.056391668,-0.13861126,-0.25310054,-0.19937703,0.23764525,-0.06661388,0.28678936,-0.039140984,-0.022519926,-0.20814636,0.19280984,0.24145325
0.20326231,0.20439696,0.33216044,-0.03228933,-0.06803616,-0.26056588,-0.64692247,0.09832296,-0.11114119,0.0,-0.011824183,0.072270036,-0.025203597,0.0064470246,1.3706362,-0.18761551,-0.0629564,-0.24519694,0.07290173,-0.21134447,-0.06918772,0.083240286,-0.2603063,0.0,-0.23733208,-1.7164149,-0.10401284,-0.24615096,-0.6764605,-0.16520497,0.13598754,-0.19670872,-0.26300776,-0.089044265,-0.07593238,-0.5212549,-0.24812558,0.16887091
0.27449906,0.6859455,0.36663494,-0.09302728,-0.08815815,-0.2437204,-0.32760906,0.09832296,0.22972205,0.0,-0.011824183,0.13438082,0.029081965,-0.12476924,2.0633867,0.6825698,-0.048410956,0.027371582,0.10547413,-0.205677,-0.029220171,0.22200903,-0.2603063,0.0,-0.1130947,-0.6372021,0.041785363,-0.20955059,-0.04974728,-0.13599145,0.17731303,-0.10777171,0.24305922,-0.010303251,-0.030916382,-0.19987716,0.16405356,0.2804127
0.1840613,0.27895045,0.32777455,-0.02993322,-0.07219993,-0.19656135,0.64169854,-0.027166728,0.07480708,0.0,-0.037548956,0.076700725,0.022931691,-0.35423,-1.3012351,-0.21097577,-0.1863305,-0.19498381,-0.14656922,-0.26488483,-0.08893434,0.15419653,-0.34246817,0.0,0.052706636,-1.3085365,-0.11225572,-0.21871701,-0.4765152,-0.33470368,0.15488766,-0.23538098,0.22112057,-0.2430149,-0.01628371,-0.18781325,-0.0936839,0.21202393
0.18572448,0.371626,0.32777455,-0.030373257,-0.06803616,-0.24583508,0.39107752,-0.015251398,0.07480708,0.0,-0.037548956,0.076700725,-0.014843879,-0.35423,-0.8529587,-0.22852543,-0.17533135,-0.2998546,0.07290173,-0.29588395,-0.08893433,0.1248775,-0.34246817,0.0,0.012287036,-2.1299925,0.009052301,-0.21871701,-0.5699183,-0.30486363,0.11049791,-0.30365282,0.22457558,-0.078545116,-0.022519926,-0.23990116,-0.03816625,0.18912844
0.20159914,0.605259,0.32777455,-0.028543783,-0.07219993,0.2754144,-0.4581223,0.020656988,0.22972205,0.0,-0.037548956,0.08075866,0.036482096,-0.34318015,-0.6784727,-0.24829313,-0.1506826,-0.21674624,-0.09439476,-0.33789256,-0.09147927,-0.24952835,-0.2603063,0.0,-0.17569631,-0.9824976,-0.06321858,-0.16575952,-0.47759143,-0.3483822,0.09068723,-0.29942673,0.15239218,-0.12863693,-0.043937877,-0.22760317,-0.147602,0.286729
0.18397562,0.29252714,0.36752638,-0.015981458,-0.09251233,-0.24814041,0.10931894,-0.02156945,0.22972205,0.0,-0.037548956,0.08075866,0.038662564,-0.35423,-1.2168926,-0.25657144,-0.18894094,-0.30344385,0.010190651,-0.29436547,-0.09037581,0.10800134,-0.27504265,0.0,-0.011637468,-1.8856163,0.014259776,-0.2011986,-0.6051121,-0.36442965,0.14342466,-0.22142291,-0.18445608,-0.06515755,-0.04827822,-0.19702128,-0.11394589,0.16431637
0.23107274,0.7894287,0.28361213,-0.03639903,-0.07219993,-0.20306116,-0.347265,0.10523748,0.14795738,0.0,-0.011824183,0.27513278,0.20897965,-0.18074316,1.780724,0.44764,-0.05978043,-0.014695838,0.104494944,-0.18523522,-0.041308545,0.19993886,-0.23443192,0.0,-0.09764783,0.712408,-0.012318293,0.5295404,0.14684883,-0.13266861,0.1359899,0.022943873,0.26459786,-0.16504943,-0.02480331,-0.22970775,-0.21798757,0.2625504
0.20159914,0.79153967,0.32245415,-0.03639903,-0.07219993,-0.1870257,-0.3503928,0.09832296,0.14795738,0.0,-0.011824183,0.27513278,0.20897965,-0.19916254,1.9991387,0.3591934,-0.06814648,0.076492354,0.0754818,-0.18678418,-0.053885058,0.19993886,-0.23443192,0.0,0.078069806,0.56247103,-0.012318293,0.5295404,-0.072194554,-0.13266861,0.17817643,-0.08258754,0.08266564,-0.044738226,-0.02288467,-0.19987716,-0.24812558,0.26429355
0.27692944,0.5215716,0.34819874,-0.07354568,-0.07367155,-0.19769332,0.7341591,-0.101895764,-0.018878711,0.0,-0.0062782206,0.297118,-0.24393219,0.18884738,1.3106407,0.28092,-0.22850043,0.099641636,-0.20054503,-0.11578959,-0.05279769,0.09017389,-0.0076264553,0.0,0.10093938,0.23379451,0.038178097,0.4806371,0.3266792,-0.21937042,0.07504402,0.17282292,-0.15543889,0.07865182,-0.012612987,0.32048562,0.26196116,0.33052787
0.20319676,-1.6470287,0.27261567,-0.04114749,-0.12360463,-0.4018602,-0.50881815,-0.15634696,-0.0541808,0.0,-0.011824183,0.116326556,-0.52184594,-0.21989188,1.5285094,0.45899987,-0.14990224,0.064074874,0.0651022,-0.12999639,-0.053280197,-0.05320604,-0.28513557,0.0,0.037972026,0.16457525,-0.0011803242,-0.21316724,-1.0329306,-0.23461145,-0.34399426,-0.14374015,-0.22895147,-0.07416975,-0.005882617,-0.38392144,-0.16794458,0.1618564
0.2311353,-1.7638174,0.27261567,-0.03644186,-0.12725604,-0.35340402,-0.64053476,-0.15634696,-0.0541808,0.0,-0.011824183,0.13624845,-0.11739413,-0.21989188,1.5797497,0.41591907,-0.17000414,0.077591754,0.04848989,-0.13349567,-0.046625316,0.0190669,-0.28513557,0.0,0.036422193,0.19684944,-0.1625488,-0.23893718,-0.50371516,-0.23461145,-0.5325304,-0.14863236,-0.22061776,-0.09826309,-0.002795387,-0.36870992,-0.13642223,0.16967054
0.21910411,0.26780546,-0.45257118,-0.06673753,0.01966568,-0.24961202,-0.60973394,0.014008262,-0.11114119,0.0,-0.037548956,0.21084145,-0.40539488,0.17327513,-1.0996817,-0.16688891,-0.16111661,0.24048969,0.08487601,-0.34153247,-0.09464729,0.09860806,-0.08408481,0.0,0.16292109,-1.816659,0.04595263,-0.2923101,0.059089944,-0.3986017,0.15518834,-0.2201801,0.28084078,-0.22417471,-0.043937877,-0.2848506,-0.019336995,0.18039605
0.004441168,0.08667038,0.25284088,-0.015981458,0.004373096,-0.19737998,-0.7195895,-0.02156945,-0.0541808,0.0,-0.037548956,0.058374815,-0.4775519,-0.33577037,-1.2130188,-0.29388875,-0.1500297,-0.27155262,0.13938385,-0.31246415,-0.09894365,-0.2444869,-0.28513557,0.0,-0.19117479,-1.3083866,-0.007994247,-0.2679354,-0.8541913,-0.3986017,0.15833901,-0.31370974,0.20189548,-0.14608644,-0.07593238,-0.16512376,0.017960971,0.32702187
0.23312284,0.60597295,0.25380024,0.031793717,-0.08815815,-0.24675564,0.63554233,0.062414568,-0.036587883,0.0,-0.0062782206,0.11051996,-0.3072961,-0.27209103,1.4168591,-0.15041468,-0.044951517,-0.079520166,0.23754449,-0.1967186,0.1986392,-0.27454522,0.31742734,0.0,-0.27350864,0.46355808,-0.009610582,-0.14605644,-0.14553037,-0.19360548,0.12781227,0.15208861,0.2612502,-0.08654482,-0.022519926,-0.234857,0.041279484,0.26631212
0.18565896,0.18770523,0.34119442,-0.03174463,-0.06280922,-0.303582,1.1058487,-0.10881029,-0.021905793,0.0,-0.011824183,0.1556622,0.008868114,-0.20884204,1.6745958,0.4555509,-0.09542452,0.09133287,0.21580413,-0.12929107,-0.054459408,0.064760506,0.043192305,0.0,-0.073126554,0.6020965,0.001520854,-0.14520189,-0.79873645,-0.22072226,-0.36723664,-0.10019485,-0.18025456,-0.01626982,0.009394936,-0.36254376,-0.100776374,0.2306483
-0.35628277,-0.5784929,-0.43568262,0.016876,0.062078454,0.027197678,0.1730802,-0.058699407,-0.017227348,0.0,-0.037548956,-0.4770989,0.11516301,0.06776846,-0.8286335,-0.13738668,-0.18445577,-0.2941955,0.105044,-0.47950065,-0.015880933,-0.057524353,0.086241744,0.0,-0.31112555,-1.251157,0.03873638,0.12164426,-0.3199917,-0.3284563,0.08660808,-0.20470901,0.1809265,-0.14645138,-0.016299605,0.21354362,-0.16286495,-1.0916579
0.34734762,0.5606286,0.4062437,0.024996877,0.04012842,-0.17277214,0.17432646,0.10628374,-0.033631638,0.0,-0.0042407876,0.37908015,0.2567614,0.21319543,1.173059,-0.0635406,-0.027097028,0.0972615,0.23192813,-0.13778386,-0.023037354,0.06366541,0.15071626,0.0,-0.45316148,0.47346047,0.04277539,0.31139928,0.88499135,-0.07098521,0.25830233,0.1363288,-0.10096843,0.08609962,-0.018938523,0.36885923,0.2537013,0.3741326
0.13636082,0.26612338,0.21722317,0.011302967,-0.0925923,-0.21476394,0.050502293,-0.15634696,-0.11114119,0.0,-0.011824183,0.060836762,-0.3741562,-0.34318015,1.3834771,-0.24414918,-0.0675541,-0.26372176,-0.085620284,-0.22976002,-0.09573691,-0.33235717,-0.26335764,0.0,-0.2392476,-1.4796801,-0.03652849,-0.22104901,-0.9435413,-0.19937703,0.21369952,-0.16561775,0.22128826,-0.061016418,-0.022519926,-0.27284265,0.11003849,0.21875025
-0.41078046,0.44570187,0.35263374,0.033199016,0.13247994,0.0680977,0.49592066,0.008410984,-0.023989625,0.0,0.034624577,0.31082514,0.5534998,0.21618943,-0.5688856,-0.105386734,-0.04944498,-0.0808332,0.29707727,-0.32789728,-0.05705207,0.1854648,0.21710311,0.0,-0.20136617,0.956143,0.07037119,-0.13541983,1.166628,0.19459988,0.17528912,-0.079079434,0.09015815,-0.076060295,-0.01402333,-0.023049224,0.053181246,0.0031838454
0.69489837,0.22891685,0.365621,0.044726495,-0.0815448,-0.15237498,-0.009413229,0.014008262,0.08363068,0.0,-0.0065985243,0.39574617,0.2729886,0.23117727,-0.6840741,-0.075930275,-0.07507685,0.034195703,-0.07141551,0.5233594,-0.012364715,-0.16370034,-0.1692808,0.0,0.19834636,-1.0666919,0.024190266,0.45782268,1.6010268,0.0277819,0.065918334,0.4516779,0.23114549,-0.05376467,0.032106828,0.3169214,-0.07376481,-0.6629347
-0.4277111,-0.14291793,-0.41904804,0.018107314,0.035208188,0.0025405725,-0.14391062,0.017183766,0.031038923,0.0,-0.0065000933,-0.4714152,0.1769755,0.13736671,-0.65692776,-0.06791509,0.22027698,-0.2565695,0.019330952,-0.37359187,-0.013880065,-0.035163168,-0.14239985,0.0,0.00874052,-1.4805366,0.029777303,0.19779979,-0.041840382,0.03210972,0.05440334,0.42484173,0.26437327,0.17443073,0.024377774,0.21085438,-0.21791619,-1.3679315
0.28187674,0.5663365,0.17747131,0.042502377,-0.07367155,-0.24895453,-0.39952087,-0.15634696,-0.043716103,0.0,-0.011824183,0.11445892,0.48557562,-0.12476924,1.8774394,0.7256506,-0.2508104,0.027371582,-0.05706134,-0.13753927,-0.04515679,-0.15139922,-0.21814364,0.0,-0.10045047,-0.40423006,0.11567226,-0.18577972,-0.4105292,-0.24408561,0.2110198,-0.10728312,-0.21626244,-0.07523318,-0.03400361,0.2659016,0.2831974,0.33876184
-0.310831,0.075642735,-0.617132,-0.05768035,-0.02510582,-0.09825534,0.053384494,-0.0023226133,-0.02454489,0.0,-0.037548956,0.13838547,0.23392981,-0.1884506,-1.071308,-0.112931706,-0.16039918,-0.23473448,-0.2610488,0.37739438,0.16125372,-0.047917567,0.07314894,0.0,-0.19811796,0.38309005,-0.058540434,-0.6587337,-0.99674237,-0.057676833,-0.349791,-0.13866319,-0.32133305,-0.11991067,0.006111038,0.018984187,-0.063581936,-1.0201674
-0.33059347,0.08665736,-0.4931105,-0.032945324,0.13827272,0.32913274,0.17878647,0.017183766,0.04964217,0.0,0.01778,-0.36731097,0.19320324,0.15592326,-0.37930065,-0.05786595,0.28311893,0.24437284,0.24997732,0.70082617,0.17735216,0.10227363,0.21181513,0.0,0.12057193,0.65888256,0.17406306,-0.08014594,0.42907786,0.43640205,0.22466944,0.099696964,0.33233568,0.10029232,-0.018938523,-0.0539125,-0.023007648,0.7546718
-0.120338246,0.33202916,-0.2660446,-0.027841758,0.048973903,0.20338053,0.86932635,0.008410984,0.030241923,0.0,-0.004357921,-0.40834042,0.33886623,0.24528915,-0.21535932,-0.08234874,0.13860187,0.07234298,0.14495932,-0.31306294,0.06946877,-0.15521917,0.142753,0.0,-0.18298681,0.8418013,0.037166968,0.5429607,1.3181869,0.35426807,0.079925016,0.19441338,0.20672299,0.22670496,0.030165214,-0.14830902,-0.20963061,0.56636584
0.21364877,0.26979432,-0.16632327,0.0013972828,0.025694154,-0.2966528,-0.29825306,0.0562347,-0.08223814,0.0,-0.0065985243,0.37424165,0.3603129,0.2439137,-0.10737699,-0.0970717,-0.15775067,0.6071626,-0.09374097,-0.24409607,-0.06781959,0.11022967,-0.14139336,0.0,0.06622917,-0.9342006,0.032240797,0.5532772,1.1223818,-0.21772459,0.22669177,0.4016298,0.2777213,0.20745178,0.12472491,-0.3328243,0.23888122,0.38129684
-0.091291785,-0.029728118,-0.6829804,0.018107314,0.010534987,-0.31787518,-0.548191,0.017282473,0.06619911,0.0,-0.004357921,-0.77244014,-0.49214387,0.048029363,-0.7996944,-0.11128844,0.13895217,0.0966167,-0.015206527,-0.47428513,-0.15800032,-0.23164761,0.07369477,0.0,-0.2767145,0.75873417,0.047740508,0.37526542,0.26328132,-0.30944207,0.14600827,-0.004195148,0.09449347,-0.28648558,-0.043937877,-0.2050233,-0.19109762,0.51612484
-0.19228077,0.4076106,-0.22799933,0.09315106,0.17306468,0.22305146,-0.06661531,0.014008262,0.14795738,0.0,-0.004357921,0.37880802,-0.35274452,0.2105662,-0.57619584,-0.06521711,0.15068752,0.10250223,-0.14196798,0.39221072,0.25675145,-0.19558236,0.0887069,0.0,0.10537451,0.6617523,0.053897455,0.4567678,1.3508794,0.038129855,0.15577014,-0.027184932,0.19976628,-0.22093399,0.030165214,-0.14709371,0.13635911,0.64603835
-0.1640628,-0.98605156,-0.54624414,0.03180708,0.22658929,0.27933353,-0.17124875,0.09167588,-0.0541808,0.0,0.018472413,0.23992369,0.25726584,0.22723985,-0.318006,-0.07291659,0.20951083,0.086736,-0.09249017,-0.21181445,0.18698242,0.11294729,0.20587716,0.0,0.14084993,0.5326835,0.0666573,-0.19323745,1.4840695,0.5330839,0.093269795,0.010157667,0.14365478,-0.14316809,-0.01402333,-0.027141545,0.19136417,0.65334994
0.26145655,0.43256772,-0.22224143,0.0765647,-0.0004563108,-0.27562234,0.78864515,-0.10511759,-0.029628284,0.0,-0.004357921,0.30822375,0.13509347,0.2386834,0.26982003,-0.08013063,0.104731865,0.1013844,0.24867536,-0.1950372,-0.095566615,0.076784335,0.14473763,0.0,0.12421526,0.8492383,0.037910677,0.5392001,1.2531877,-0.10957024,0.18376501,0.21109785,-0.14190166,0.09167172,-0.018938523,-0.2575814,-0.19626427,0.27309212
-0.3264684,-1.821881,-0.561424,-0.050711807,0.038562685,0.22914463,-0.27265367,0.017183766,0.14796376,0.0,0.032872897,-0.29140738,-0.7093664,0.1388576,-0.6668876,-0.09465742,-0.14058591,-0.1002603,0.16094969,-0.43203074,-0.09160641,0.028693601,0.08268405,0.0,-0.23556463,0.4627815,0.060223408,-0.12482248,0.04449199,0.65496325,-0.02422042,0.068982,0.19331422,-0.17824133,0.022436159,-0.007560529,-0.2251859,0.562013
-0.15966953,0.43082517,-0.2660446,-0.018327486,0.12751302,0.21862921,-0.36393362,0.017282473,0.06619911,0.0,-0.004357921,-0.41163096,0.36904326,0.24528915,-0.278373,-0.08792809,0.14846867,0.053620595,0.25268036,-0.31724054,0.14686485,-0.20384443,0.09277734,0.0,-0.20478247,0.760952,0.037166968,0.60111785,1.353041,0.53014374,0.17074038,0.18810898,0.12714913,0.042228185,0.12472491,-0.15059558,-0.12774166,0.7648897
-0.09625709,0.41853285,-0.46677116,0.017519813,0.050172247,0.2949544,1.3346635,0.008410984,-0.017469585,0.0,-0.012017829,0.23885778,0.29262555,0.22827755,-0.6970885,-0.092499904,-0.107644826,-0.031777933,0.29507172,-0.18444295,-0.06529763,0.07551814,0.23539601,0.0,0.14761388,0.7756943,0.051347774,-0.13128711,0.41494393,0.11525996,0.15855528,0.4348987,-0.179967,0.19018859,-0.018938523,-0.12401172,0.1162318,0.4480823
0.50034684,0.4100745,-0.27022627,0.02026542,-0.0004563108,-0.16387334,-0.33327988,0.10523748,-0.035139807,0.0,-0.0031396276,0.39199498,0.24674281,0.24973382,0.95440805,-0.06676095,0.09789859,0.04890713,-0.24702147,0.5463041,-0.051380035,-0.22553757,0.1668273,0.0,0.117172174,0.58186716,0.043656446,0.4742832,0.7944401,-0.09332936,0.19814025,0.10226041,0.33597755,0.13489965,0.12472491,0.43331236,-0.07583266,0.12924013
-0.15554447,0.44001904,-0.37905946,0.06293027,0.0993581,0.22305146,-0.113884315,0.014008262,0.06619911,0.0,0.01192042,-0.590954,-0.3778062,0.07575344,-0.33963627,-0.059325956,0.14472178,0.081936665,-0.21400332,0.5799085,0.25675145,-0.0297752,0.27683568,0.0,0.070964076,0.6924603,0.053897455,0.29272276,1.2551067,0.45731658,0.15577014,-0.009637935,0.35412213,0.0014128331,-0.01628371,-0.0021688566,-0.032734513,0.62996185
-0.4685491,0.58754647,-0.39484224,0.18856159,-0.131026,-0.13296348,-0.493555,0.014008262,0.056113217,0.0,-0.0065985243,0.42089558,0.38122994,0.21618943,-0.531373,-0.07827017,-0.07477383,-0.0808332,0.25338364,-0.34495878,0.16352451,0.1577344,0.08563559,0.0,0.29751527,0.86368924,0.021408934,0.6239182,1.0818527,0.19610836,0.070395775,0.2142369,0.33950338,-0.0095731,0.12666653,0.011978742,-0.23262408,-1.3074967
-0.120338246,0.23871705,-0.33706278,-0.01750571,0.048973903,0.20338053,0.5399978,0.008410984,0.030241923,0.0,-0.004357921,-0.35697678,0.33182302,0.23778301,-0.25594753,-0.08160152,0.16316608,0.002010122,-0.013178416,-0.2627609,0.06519503,-0.1375444,0.02401034,0.0,0.10830744,-0.99158126,-0.059522465,0.5656497,1.384273,0.35426807,0.079925016,0.46164364,0.21688187,0.22670496,0.025250021,-0.14830902,-0.20822853,0.5615513
-0.267745,0.35701412,-0.46442875,0.010770349,-0.099406116,0.37932163,0.20266931,0.09167588,-0.08644821,0.0,0.01192042,0.28331727,-0.37344515,0.2105662,-0.521791,-0.065619834,0.13353884,-0.028998945,-0.24231318,0.75980014,0.25675145,0.118547566,0.11946449,0.0,0.12529778,0.6417682,0.16938631,-0.12998222,0.8370779,0.6444366,0.15577014,-0.011409435,0.33164224,0.068538114,-0.01402333,-0.061491586,-0.024679678,0.63268363
-0.49331897,-0.11362484,-0.5358419,0.020954534,-0.131026,-0.20286483,-0.51836866,0.014008262,0.056113217,0.0,-0.0065985243,0.3610547,-0.5172191,0.13947706,-0.93146396,-0.1407324,-0.09970513,-0.15058914,0.0962947,-0.41531494,-0.09641136,0.17775407,-0.04394913,0.0,0.02605365,-1.1826317,-0.05924117,0.5001509,0.816011,-0.26921162,0.09130462,0.04359466,0.22922404,-0.03732936,0.08146747,0.00910949,-0.23766673,-0.9363735
