dataset,Class,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.coef_min,ela_meta.lin_w_interact.coef_max,ela_meta.quad_simple.adj_r2,ela_disp.ratio_mean_02,ela_disp.ratio_median_02,ela_disp.diff_mean_02,ela_disp.dist_all_mean,ela_ic.h_max,ela_ic.eps_s,ela_ic.eps_ratio,ela_ic.h_zero,ela_ic.m0,ela_cm.mean_ofs_10,ela_cm.sd_ofs_10,ela_cm.n_cells,ela_cm.coverage,ela_lc.r_pearson_dist_centroid,ela_lc.r_pearson_nn,ela_lc.y_std,ela_lc.y_skewness,ela_lc.y_kurtosis,nbc.nn_nb.dist.ratio.mean,nbc.nn_nb.dist.ratio.sd,nbc.nb.fitness.ratio.mean,nbc.nb.fitness.ratio.sd,nbc.n_candidates,nbc.dist.ratio.coeff_var,fdc.r,fdc.p_value,fdc.dist.mean,fdc.dist.sd,fdc.slope,gh.mean,gh.sd,gh.norm.mean,gh.norm.sd,gh.angle.mean,gh.neg_ratio,ls.mean,ls.min,ls.max,ls.ratio,ls.log_mean,ls.lml,sample.n,sample.y_min,sample.y_max,sample.y_mean
1507_twonorm,Tuning,0.5360153281479253,0.3432738970153895,-0.0345969466899637,0.0188893909797457,0.668714539051232,1.4640163490105558,1.4225852529235308,4.634108610497355,15.610036587012894,1.932735226399206,0.001,499.9999995,1.7848773786395324,0.6144871495716524,0.4198385722533616,0.0414301483836748,25.0,1.0,-0.1312869244313015,0.9988839061877132,0.4652142907919193,0.6383561757739461,-1.574764161280296,2.4285461182533297,6.014127611175306,0.9409589177135186,0.1901417973635362,0.6157333333333334,2.4764312960621635,0.576023779195423,0.0,18.715083856216083,8.133881094658705,0.0329457144698807,0.003003307871607,0.2807216606585617,0.0509007983169177,0.2647686168128281,76.55610643535763,0.2301333333333333,2.604693347837364,2.0331587177909176,3.1762279778838103,1.5622134908057284,0.415756600886645,-76.40915643516243,30000.0,0.5,0.980480739078709,0.6650828825552519
1508_user-knowledge,Tuning,0.4914231605318817,0.2162338761310176,-0.0162549088815323,0.0222610416792512,0.7118930258309237,1.5584790821321004,1.52912881326716,5.445502067280955,15.656267551756573,1.9165032654593048,0.001,499.9999995,1.8328505550284315,0.609353645121504,0.3175696108044997,0.036253860170413,25.0,1.0,-0.1500775845912013,0.996689087384134,0.3412565597849258,1.13799841754689,-0.4612503925159679,2.3378795909966454,5.243039984466975,0.8810223832910221,0.2064146646332962,0.6089333333333333,2.2426475703265827,-0.1196034055998713,5.40156399870581e-96,18.3980750024366,7.847140201539144,-0.0052013660886974,0.0062447746903078,0.2855068904215833,0.0926720760805856,0.169014584483994,74.91951140642304,0.1972666666666666,2.927824713629433,2.0810052170770197,3.774644210181847,1.8138561975745064,0.4665450723242618,-27.854076112884485,30000.0,0.2,0.870350191139665,0.3462554114989011
1510_wdbc,Defaults,0.5047689668547084,0.2568824076402084,-0.0262931887524786,0.0208552635587437,0.6862547144652205,1.671327570070577,1.6321877961906068,5.981233732909768,15.677564959829022,1.7020536056394648,0.001,499.9999995,1.6192253286076894,0.6800226674222474,0.3709998431364982,0.0398056004173056,25.0,1.0,-0.0831624092081686,0.9991398568292496,0.4087355361152877,1.007588770249347,-0.9313398883470668,2.3609122796678355,5.004366421408858,0.9278505129263576,0.1812001859270251,0.6805666666666667,2.1196748665777703,-0.2580870950751171,0.0,17.87437948504377,7.740886095203293,-0.0136276936308069,0.0022501493820394,0.2346912385474235,0.0597945015658609,0.1614532185405481,78.11911916376137,0.1457,3.459468586070946,2.3611999440561036,4.55773722808579,1.9302631441937577,0.53900939131831,-9.199744729984218,30000.0,0.5,0.983781229911487,0.6248770076880628
1511_wholesale-customers,Tuning,0.5082308569305394,0.256030538702467,-0.018678153777548,0.0227884516195848,0.7212943805046794,1.5651065594614575,1.5223510063572274,5.459978087494186,15.642210993587994,1.9857945189239337,0.01,49.999999995,1.909141110615689,0.5934197806593553,0.3395384353589064,0.0378191199234895,25.0,1.0,-0.1953182919309034,0.9963351572593746,0.3573022989362431,0.9380608052481,-0.94061463522572,81.32940708187371,183.46502150887264,0.7607231035383153,0.1532555668383067,6.666666666666667e-05,2.2558263743909692,-0.0529955289387883,4.114745372543047e-20,12.74062321286254,5.59150912141693,-0.0033864877401037,0.0035471860639033,0.3010164810300984,0.1035893193558576,0.2118469377337412,76.45768460155499,0.1959333333333333,3.730708484257449,1.6913412374290089,5.77007573108589,3.4115384899226564,0.5717913148075968,-8.677060453594805,30000.0,0.49438202247191,0.928961928818213,0.6059149555764781
1512_heart-long-beach,Defaults,0.3659962770903838,0.1819453793275617,-0.0060942758850581,0.0079496596778394,0.5310222969098722,1.7757060794799706,1.7606946636081988,6.609568825313469,15.661252420922052,1.678715631815611,0.01,49.999999995,1.588654529955874,0.6923230774359145,0.1155294211980228,0.0138036367860618,25.0,1.0,-0.0658083911313301,0.8179920877427792,0.1443018013614672,1.843576673111064,2.2999650939737544,96.65480562306466,198.01559803678032,0.8028697929143785,0.1258078661829875,3.3333333333333335e-05,2.0486885960849315,-0.542340428238113,0.0,16.052475087516402,7.394038854960136,-0.0105841930981623,0.0001396306370962,0.2267502238635156,0.2372217853698854,0.5195275326734006,82.15401116496167,0.1588333333333333,1.1492794360566354,0.4302067130279835,1.8683521590852872,4.342917259311605,0.0604256359843954,-249.19853575911273,30000.0,0.174885620915033,0.408662644544997,0.2173827935729848
1519_robot-failures-lp4,Tuning,0.4824822757345133,0.1902114944466091,-0.0125307291628069,0.0190629787388848,0.6965857636380277,1.590361814001796,1.551972960055439,5.577990652984145,15.69027507185747,1.7392605821012728,0.001,499.9999995,1.7097334536890574,0.6888562952098404,0.2661728964856818,0.0341803014973936,25.0,1.0,-0.1825215630392074,0.9859747652169712,0.2857328056699144,1.1508342262928246,-0.0762279460719796,3.2228734689679452,9.47588205883774,0.8762220531137437,0.1897888946879085,0.6399333333333334,2.940196737499981,0.2844849401058997,0.0,13.613024518075676,6.179889691495519,0.0131535409119579,0.000443578511113,0.2448533435419605,0.1263096252790368,0.2963530079566752,80.01505598190258,0.1715333333333333,2.6758236553730823,2.186012873738254,3.165634437007911,1.4481316533113453,0.4274574887589027,-63.40655811176225,30000.0,0.333333333333333,0.939393939393939,0.4488647607022605
1520_robot-failures-lp5,Tuning,0.4974728198393278,0.1830427409648165,-0.0129096905566887,0.0163681022454878,0.7222704355766125,1.2349327307059812,1.2509014437379071,2.9524867211272667,15.697437654807208,2.8233967520791023,0.001,499.9999995,2.8056530904085553,0.3463782126070869,0.2426722881199881,0.033202386573559,25.0,1.0,-0.1222001428556108,0.9833944926206784,0.257166749236428,1.3978477346830689,0.6599116051476988,43.48691289512146,135.99127005511684,0.5794391189109843,0.3313138489003839,0.0001666666666666,3.1271769137323555,0.1319685742554205,1.2613556027411592e-116,22.018715112510183,8.545357236025456,0.0039715375812127,0.0014530977309952,0.6118518586583349,0.1845531512675747,0.2452536472270942,67.86305081251311,0.4408333333333333,2.241943669338329,1.6005113507736846,2.883375987902973,1.801534232485981,0.3506246963934641,-120.9391478678922,30000.0,0.193772893772894,0.721672771672772,0.2905543722018722
1523_vertebra-column,Tuning,0.5005302757458131,0.2423335609706167,-0.0170434580277756,0.0220284222609958,0.7163183599466503,1.5808284729880562,1.5549239586351296,5.565702975726724,15.639370173277229,1.9349198971660095,0.01,49.999999995,1.815136296888794,0.6349878329277643,0.3236595785022592,0.0364945459180221,25.0,1.0,-0.1911888333858287,0.9960450603652145,0.3427801207843787,0.957177320641113,-0.8712960583801834,96.14160507887856,226.46375985779807,0.5368458864858766,0.363797946380237,0.0001,2.3555229775079733,-0.1134888617235764,1.468558797343088e-86,12.71728417415576,5.527689387322629,-0.0070376697155717,0.0028283636669919,0.2702727492829957,0.1024947486387814,0.195829080856205,77.729269753972,0.187,2.7383341711005293,0.9778872090512328,4.4987811331498255,4.6005112772771,0.4374864459198474,-114.96898553634897,30000.0,0.328395061728395,0.877777777777778,0.4610846502057611
1527_volcanoes-a1,Tuning,0.2872356713941273,0.1374829072788638,-0.0041478225346313,0.0104314616434522,0.48139424747542,1.782855498050578,1.7997992553465711,6.742151227892114,15.677147182641184,1.659820688479032,0.0001,4999.99995,1.638713360487725,0.6814227140904697,0.1605184052925634,0.0199457789000562,25.0,1.0,-0.2030299065361703,0.9364172615499616,0.1817081328210706,1.8921991402907248,2.403341707817467,86.36157831414384,187.12649542017672,0.9238809850049274,0.1382334913605583,3.3333333333333335e-05,2.1667794761635104,-0.5188103607663219,0.0,15.814829553167128,7.219440407927882,-0.0130581794131962,0.0003391270166744,0.2375934223843141,0.172837425890443,0.3800488513862325,81.52881051019942,0.1560666666666666,1.743824083278327,1.1979499295630591,2.289698236993595,1.9113471944748384,0.2415026712418886,-183.87879960980857,30000.0,0.191116036621282,0.395896935603482,0.2190431337171945
1528_volcanoes-a2,Tuning,0.27767726952201,0.1387100414734263,-0.0042577528587341,0.0107158947009187,0.4694697304196854,1.7905715509847215,1.8152143849791105,6.810118911038101,15.704487038073772,1.6846727026006785,0.0001,4999.99995,1.6671437697486142,0.675022500750025,0.1688938122523643,0.0209892926874239,25.0,1.0,-0.2119684182955702,0.9366083490183704,0.1900128661614195,1.8725165187592665,2.2486180509745184,85.90544861851035,198.2293230611762,0.9209318097400332,0.1380925148407223,3.3333333333333335e-05,2.307529106116102,-0.5045786263065646,0.0,15.302020093887052,7.068500056051174,-0.0135640071796189,0.0003927840106752,0.242681033602682,0.1795133233480926,0.3909039789817682,81.02986798734572,0.1588666666666666,2.6380727136333424,1.3799719895436429,3.896173437723042,2.823371392493759,0.4212867619059263,-141.30358009435716,30000.0,0.191692061439961,0.390532453851782,0.2191411281209194
1529_volcanoes-a3,Defaults,0.2689771242593953,0.1508941802744406,-0.0032629235676788,0.0105007121313626,0.470958245033649,1.746046719169488,1.7698151758120824,6.6004204708183245,15.668454271747231,1.6857817327070528,0.01,49.999999995,1.6379094672522605,0.6841228040934698,0.1579201342142548,0.0198074385029577,25.0,1.0,-0.2346999193263562,0.9272302444328052,0.1841071466250576,1.9458144969822468,2.7174144062091266,89.10231732647357,204.6718488269395,0.9175406309848064,0.1448921206863394,3.3333333333333335e-05,2.2970429385917477,-0.5411414049181831,0.0,15.032307964954132,6.97501679342923,-0.0142836265848114,0.0003501502342031,0.2370267697386582,0.2012474050753963,0.4126487042856075,81.59775484542939,0.1542333333333333,2.021414647340566,1.1789942246084346,2.8638350700726978,2.429049278016099,0.3056554083107268,-149.79528664696988,30000.0,0.189618815896188,0.37296799472427,0.2174053921220435
1530_volcanoes-a4,Tuning,0.2041241535010789,0.1137215617337945,-0.0022014922760495,0.0080830799976607,0.3905594488863322,1.880394990436448,1.9306473417578065,7.344798319265243,15.663253262478918,1.5979609750788115,0.0001,4999.99995,1.5810539634944265,0.703956798559952,0.1401506303317153,0.018722699386538,25.0,1.0,-0.2457107866611051,0.9326059160960808,0.1606846409715442,2.226304187235229,3.876728140571734,91.11208410369451,282.63538820970876,0.919742581344732,0.1424570418798562,3.3333333333333335e-05,3.1020625967466486,-0.4881363170128642,0.0,14.93956202196162,6.953091642869325,-0.0112808314919345,0.0002613376587834,0.2238338313432328,0.1556913583194941,0.3646150747861056,82.03991799461144,0.1488333333333333,1.887381341565982,0.472058472565406,3.3027042105665583,6.996387952981728,0.2758596573488705,-199.62696323350943,30000.0,0.191856401693601,0.389837296678492,0.214476553632904
1531_volcanoes-b1,Defaults,0.2830731510621139,0.1464683982044362,-0.0047593216115862,0.0102025816603973,0.4980333726951141,1.6271565921969309,1.623792976318406,5.971293660579155,15.630012100580782,1.9564936224139688,0.0001,4999.99995,1.9294400552990951,0.5903196773225774,0.1630569935989589,0.0190175822768912,25.0,1.0,-0.3197453260197817,0.9605760786089572,0.1834591725017562,1.5106869635933893,0.8229437421657289,83.69332871913191,191.70755416824187,0.9300269332970658,0.1339521314119876,3.3333333333333335e-05,2.290595404701786,-0.4506024395447056,0.0,16.351259193469282,7.380025506630831,-0.0112015392222917,0.0005129457899748,0.3065480360169441,0.1473719347782956,0.2998712226661002,78.58346730772149,0.2024333333333333,2.739453193580494,1.5595804421039663,3.9193259450570217,2.513064308351485,0.4376638844593818,-91.14184189129328,30000.0,0.195506274684956,0.303657615839053,0.2113928593443966
1533_volcanoes-b3,Defaults,0.2451975204317869,0.1341604410152894,-0.0037672704630953,0.0104675579294612,0.4629764990433727,1.729615972953156,1.734843554580526,6.605024602018558,15.60017159574948,1.8685492835389057,0.0001,4999.99995,1.843812691394331,0.6161205373512451,0.171496501901582,0.0217097177651711,25.0,1.0,-0.3410951435342361,0.9531363390226996,0.1939890946477173,1.668056357945984,1.479467384523776,72.23426979990919,172.59909086834807,0.920877603673856,0.1466680537497424,6.666666666666667e-05,2.3894349779744393,-0.5252801417500786,0.0,16.61706921574627,7.476348906499499,-0.013629580913565,0.0008533260449408,0.2849865471058985,0.1655425959848055,0.371506243705676,78.93288592508796,0.1839666666666666,2.955761495383781,0.8240722608746788,5.0874507298928835,6.17354930074559,0.4706693872947622,-137.0065739234863,30000.0,0.197193197590078,0.295924729651521,0.2104618213577659
1535_volcanoes-b5,Defaults,0.2531297315556167,0.125617971232912,-0.003471160531761,0.0096055437522314,0.4724269601214272,0.3960185295591275,0.3674736582821287,-9.337329584103063,15.669997344905427,2.0162553496719786,0.0001,4999.99995,1.9903591939980776,0.5853528450948365,0.158019922292845,0.0200308926397046,25.0,1.0,-0.3258409274030482,0.949376824979626,0.1765743130910151,1.6672431761089912,1.532833373578698,75.82943347323916,159.8831824668211,0.9273658125213904,0.139499948066366,3.3333333333333335e-05,2.1084580900006737,-0.3520747278986081,0.0,12.9829655204388,5.748339819983647,-0.0108149262143518,0.002496858951302,0.314798594629984,0.1486198237060474,0.3235123057455116,77.59544699734236,0.194,3.3458364307491957,0.5277670355828457,6.1639058259155455,11.67921717410161,0.5245047056165182,-161.68958837366773,30000.0,0.196954432106927,0.303332239613796,0.2102401050641838
1536_volcanoes-b6,Defaults,0.2748421020487372,0.1622223710883579,-0.0049791454771325,0.0116067615898917,0.4974819029438042,1.6536588326061488,1.650823873990151,6.143658793615328,15.684370765094108,1.8809295687985637,0.0001,4999.99995,1.857449899515513,0.6111537051235041,0.1875332484737363,0.0226067525110329,25.0,1.0,-0.3276113239549857,0.960634986640176,0.2092334241949109,1.5361227906101296,0.9216161290995482,84.70537753916204,192.20351959625495,0.9266120491791956,0.1469914852458043,3.3333333333333335e-05,2.2690828514091774,-0.5344261873123122,0.0,15.817635952588576,7.177405955867266,-0.0155795242409953,0.0008425536563816,0.2904386656036499,0.1638723896123587,0.3429833379470783,79.15348835140742,0.1882,1.8246534330744093,1.4209556757581223,2.228351190390696,1.5682059816540268,0.2611803885755785,-140.13672526908098,30000.0,0.195948300834239,0.29046448545955,0.2112428587561944
1539_volcanoes-d2,Tuning,0.1201162912389361,0.0796780709262041,0.0005074483166627,0.0046725036837875,0.2562391359568707,2.388135229638806,2.470820422084151,9.270664086863151,15.647207489442792,1.5116870475772866,0.0001,4999.99995,1.510664619339314,0.7522584086136205,0.0977794209781167,0.0158655304450962,25.0,1.0,-0.1967453087386088,0.9195935849090768,0.1172478198823336,3.201823843775485,10.191708961310342,102.78233013411092,253.97855011095825,0.9440988622920612,0.1312822683948364,3.3333333333333335e-05,2.471033199768513,-0.4101646220767955,0.0,14.218988290514703,6.573277683077402,-0.0073161898534103,0.0005591901059643,0.1998393122637993,0.0946378587345375,0.289850689710553,82.43097037720435,0.1322,2.172463700390733,1.1882028825441102,3.1567245182373553,2.6567218146077085,0.3369525285723629,-142.01856957114737,30000.0,0.196898628732539,0.277811149371411,0.2032720704476004
1540_volcanoes-d3,Tuning,0.1060808611301357,0.1177659173466637,0.0003230825907951,0.0045239546753273,0.2362159756335213,2.403568790338777,2.4960972725902963,9.342288564716496,15.65046616650256,1.4996058689351075,0.0001,4999.99995,1.474107993002972,0.7382912763758792,0.0998874263301562,0.0159027925904957,25.0,1.0,-0.2254397971413365,0.917951620109104,0.1206589195622348,3.2864201009645972,10.8306075028675,99.89810995201525,337.64178558439016,0.952230831510478,0.1174039093569865,3.3333333333333335e-05,3.3798615984483455,-0.4201870034257629,0.0,18.29636551143257,7.848035274392623,-0.0064601328293558,0.0004025431785983,0.1983090134772533,0.10560046027958,0.3220283682387605,82.41678575072618,0.1331666666666666,4.181189251609576,0.5334275168706708,7.828950986348481,14.676691281810887,0.6212998253045519,-173.21871211950713,30000.0,0.194516048680997,0.26603071237102,0.2029356015891887
1547_autoUniv-au1-1000,Tuning,0.2044024277922044,0.0824382099300954,-0.0057084863384008,0.0080090522100782,0.3235148056486993,2.3594396265859077,2.4503188731424492,8.942552977209093,15.613917995499158,0.9913045483297052,0.01,49.999999995,0.9376862099739768,0.8527284242808093,0.1603288014725239,0.0238565109097661,25.0,1.0,-0.0254915015661758,0.972404613726252,0.1877662385115512,2.684191923844918,5.769547194880271,195.75928238731856,1350.6185064607018,0.6790590691414875,0.1485874268564697,6.666666666666667e-05,6.89938423348138,-0.272240272562695,0.0,12.627529457362716,5.494002022882259,-0.0093043690438353,0.0002371689867104,0.1099358030041849,0.0903725365971929,0.2795191079268259,84.73050625619437,0.0716333333333333,1.726277975707522,1.6134376771417491,1.8391182742732948,1.139875621059132,0.2371107297314466,-161.37418127964588,30000.0,0.497747747747748,0.656480774127833,0.5107273377464554
1549_autoUniv-au6-750,Defaults,0.1154212574497971,0.4261713608479637,-0.0023805744647496,0.0020353880187718,0.1631741818622551,2.1715723346496247,2.173215940233733,8.282096051440384,15.670409467501337,1.1642071925924973,0.01,49.999999995,1.1004606782368245,0.8098936631221041,0.0427667699827379,0.0050859522653936,25.0,1.0,-0.0043627585325869,0.4201595883392558,0.0796904694221341,2.572591781828864,9.913016855504477,147.5743888694874,300.838582727626,0.925696255501086,0.1182848527591262,3.3333333333333335e-05,2.0385555043272525,-0.3551520220839537,0.0,17.33041980026378,7.739292198022,-0.0036552710318838,3.80319143635147e-05,0.1373289305346115,0.1816698581768568,0.5129393267715427,85.1274446452625,0.0928333333333333,1.2381513685218666,0.2631519857387376,2.2131507513049953,8.410161698319252,0.0927737420150074,-261.64672735025994,30000.0,0.0970800401959822,0.166110806255658,0.1264970037812993
1551_autoUniv-au6-400,Defaults,0.217483834005698,0.4208743553712688,-0.0025829474772217,0.0024244852016293,0.3376759651694019,2.261010273655078,2.275009561363908,8.461742521324798,15.653818527725436,1.1194422845912588,0.01,49.999999995,1.0538714245010423,0.8232941098036601,0.0442691046706808,0.005404716485902,25.0,1.0,0.0901936742730201,0.56830279963563,0.065967837423898,2.911136172296173,10.3138545382146,168.44414354034635,1661.2560770686334,0.9467528565537224,0.0842564489178286,6.666666666666667e-05,9.86235580621842,-0.5148287325886769,0.0,16.871965328388722,7.767350021710583,-0.0043695268569944,0.0001194918611384,0.1285191469930513,0.1234020792133263,0.3820409109709686,85.58743789849947,0.0833,1.1783582112464943,0.355810258824215,2.000906163668774,5.6235201600853255,0.0712773324883235,-263.3662712200711,30000.0,0.0709941383960991,0.206318200680946,0.1279616434222398
1552_autoUniv-au7-1100,Defaults,0.4339628990694931,0.1887566038414292,-0.0134924480328832,0.0134521849096094,0.6283992257877704,1.8163552622151335,1.7905979294985517,6.739957216780107,15.64497687601496,1.5852783513149509,0.01,49.999999995,1.4907279587115896,0.7068902296743225,0.2272097491977054,0.028349277750502,25.0,1.0,-0.0061428896093668,0.98515650917906,0.2518396818196149,1.538954088580375,0.6995416838748265,121.33924435727032,296.0708503757492,0.914802459496258,0.0628160516901669,3.3333333333333335e-05,2.4400254999445856,-0.3202962668904937,0.0,12.067306154081718,4.9427655407038875,-0.0163195906244574,0.0009397178049795,0.2121625396273861,0.1183632285583203,0.2674329081279341,81.20177331668607,0.1300333333333333,2.5446872641130502,1.3600602259943262,3.7293143022317743,2.742021442103837,0.4056344162149541,-81.65716354169767,30000.0,0.189334973926993,0.388550564671271,0.2266612126860815
1553_autoUniv-au7-700,Defaults,0.4619307907699187,0.2551319539158227,-0.011971246652037,0.011853634330649,0.6480834860292704,1.6349021958576706,1.6004110250043286,5.836153393808338,15.661333181006192,1.848940498311136,0.01,49.999999995,1.774919705156115,0.6476549218307277,0.1929460757619958,0.0222182541514537,25.0,1.0,-0.0452974740776473,0.9378864840392124,0.2156899880916226,1.385352330154132,0.2993916327995651,86.2730320690241,184.01681144987504,0.8954698846589308,0.0876461919300706,3.3333333333333335e-05,2.1329586666508646,-0.3953787937251797,0.0,14.004340208496664,6.377021914069489,-0.013372807405704,0.0004065717731576,0.2634991978469169,0.2134677965820061,0.4249839979801327,80.58205082804436,0.1792333333333333,2.3077888434617715,1.0926269183286217,3.5229507685949217,3.2242943217806803,0.3631960695122252,-131.25525816651663,30000.0,0.311876946537335,0.475895415963909,0.3536601200173872
1554_autoUniv-au7-500,Tuning,0.3714484820455248,0.1414787391528876,-0.0093579111911051,0.0112338303542743,0.5586709483080989,1.7640462449858785,1.7493568264034685,6.54159699094836,15.64209749619809,1.631790965952122,0.01,49.999999995,1.585749643496598,0.7121237374579152,0.186872363226588,0.0249117573138231,25.0,1.0,0.0125524080870814,0.9568928079956136,0.2079613923656579,1.9316285451008464,2.274870673184438,103.26015975207837,187.0605338793338,0.8117493268499074,0.091897212528711,0.0001,1.8115460437835216,-0.1984255818585799,5.192861060978017e-264,11.641328782264225,4.461867967950792,-0.0092484212794413,0.0004589582096626,0.2176224200163066,0.1525681636410199,0.3818867520420655,81.78959989823478,0.1392,2.971567047802305,1.5823065858135985,4.360827509791012,2.7559940335747153,0.4729855337402807,-70.29467359278509,30000.0,0.192746773543053,0.369396554141563,0.2175444478684655
1555_autoUniv-au6-1000,Tuning,0.1145957084931842,0.35184740793777,-0.0020251274966967,0.0020099415701005,0.1888665011250329,2.4473561174355014,2.4780433704413305,9.021206457668228,15.617534157448256,0.9664030174199508,0.01,49.999999995,0.9619793232437284,0.8474282476082536,0.0370273501967561,0.0050663446823446,25.0,1.0,0.0842260806935979,0.3534960842396442,0.0727213855305786,3.4760079431510396,15.662207312886697,168.46012010598886,1163.2797990624429,0.9351026743409566,0.1177623356040644,3.3333333333333335e-05,6.905372015231519,-0.2539172015954775,0.0,12.946121985617884,5.719241811404216,-0.0032274071126111,-7.381466582950139e-07,0.112484162246747,0.1551378801166049,0.4996934956625989,86.18854654730848,0.0786666666666666,0.6052800841885118,0.1260623633282745,1.084497805048749,8.602867472951019,-0.2180436156445147,-275.21202529004813,30000.0,0.103584290379633,0.167532760991707,0.1260699920876825
1556_acute-inflammations,Defaults,0.5449050404634302,0.4150381996511448,-0.0141162850617472,0.0374311752341142,0.7407474251168575,1.3649639915294354,1.3178771408094423,3.9583628470420624,15.697040793771896,1.1485171619978407,0.01,49.999999995,1.1338120605232598,0.8426614220474016,0.443904760378818,0.0416666666665833,25.0,1.0,-0.3338199581330272,0.9953693024485256,0.4715061451480914,0.3177517792066416,-1.8296164925404803,25.615399950382884,51.9263153214828,0.8519719300855627,0.1361510070529459,0.5389333333333334,2.0271522374064905,-0.1904708122760698,4.744784251388708e-243,14.075030639942158,6.4249843996639,-0.0139780091997911,0.0012628249962839,0.1411015477050303,0.1113230146134363,0.3233571937789837,83.57302420388248,0.0889666666666666,2.2324911915644656,1.2011527151397408,3.2638296679891905,2.7172478793479335,0.3487897540277467,-118.30700302342176,30000.0,0.5,1.0,0.7079152892246642
1558_bank-marketing,Tuning,0.4188307213299113,0.1254960278779574,-0.0125658562553019,0.0123940396906987,0.6406515493976235,1.8607055139062476,1.820672783272426,6.915591521074257,15.704799351905518,1.4786571204959666,0.01,49.999999995,1.470959665380068,0.7245908196939898,0.2221131167017043,0.027768296266116,25.0,1.0,0.1044885880708654,0.9939022677092668,0.236860022624277,2.0128671887707537,2.6483424752109173,113.54285072017764,707.4694245817013,0.9238407402188676,0.0882867836646644,3.3333333333333335e-05,6.230858394820725,-0.0480364979865412,8.469572214288435e-17,11.592402330600676,4.337254342840457,-0.0026233332545485,0.0011249802654047,0.2030072222987507,0.0686930543445296,0.1618889230856075,80.67935198894443,0.1228666666666666,2.854837413951517,2.7327646352484627,2.976910192654571,1.0893401335248256,0.4555813797503845,-47.425676691882785,30000.0,0.497222222222222,0.7167400239534,0.524471408920373
1559_breast-tissue,Defaults,0.3566226483056628,0.1419477522683219,-0.0092482103754677,0.0113096797687186,0.5510110369209843,2.0297164761644235,2.0438260383845663,7.722823278463346,15.68441988728324,1.459014432493131,0.01,49.999999995,1.415343127190984,0.7585919530651022,0.1836109966899309,0.0238258417059625,25.0,1.0,0.0164084424702061,0.944220448843619,0.2123666769478243,1.9507591057427205,2.319040339899372,106.17596564992982,192.91382334640855,0.6923992772460459,0.1090385658287667,6.666666666666667e-05,1.8169255364482224,-0.3878684714972509,0.0,12.968723858164628,5.736341764241049,-0.0143595165393272,0.0002341040589374,0.1852468267387787,0.1694128755517818,0.4565732310185443,83.29459057919524,0.1204,2.8548194493505528,1.0165461744622168,4.6930927242388885,4.616703935477458,0.4555786468621374,-130.15039179642616,30000.0,0.232936507936508,0.618055555555556,0.2877564814814815
1566_hill-valley,Tuning,0.7652582498352689,0.2775337459332335,0.005628351911785,0.0217387362034133,0.9551622603022976,0.958201734876064,0.9143800747983728,-0.5254999271236276,15.642124474161973,2.642838174401554,0.01,49.999999995,2.24488744222729,0.3594786492883096,0.2126476253167947,0.026590003789284,25.0,1.0,0.2060888626006704,0.9859009481495355,0.2228162691903947,1.054457844423669,-0.2191196628441356,35.26560510765209,112.67341243591652,0.8693603281315259,0.1559675726569609,3.3333333333333335e-05,3.1949944454934345,0.2402492725915203,0.0,13.417037837043376,6.045395728167583,0.0088548287400479,0.0091633000525339,0.4600079753268685,0.1436478787389104,0.1974793891647427,73.30421175041168,0.3314666666666667,3.466777937310713,0.938659124803474,5.9948967498179515,6.386660067963127,0.5399260240363158,-72.36801757133566,30000.0,0.462086534146406,0.812404635569283,0.5596863921996955
1570_wilt,Tuning,0.3520800096768732,0.1982320046461841,-0.0088391035045379,0.0219800313179702,0.5812280460564927,1.7191902138610862,1.7547118933487496,6.521919644041171,15.685588152677632,1.6652790685466945,0.001,499.9999995,1.577450949960892,0.6879562652088403,0.3200577137467608,0.0393779591994425,25.0,1.0,-0.2112769207327449,0.9985329249448324,0.3467286498472028,1.3359300928934896,-0.031331202764198,123.65687816203436,246.934137194608,0.7072619415381585,0.1966258424103856,3.3333333333333335e-05,1.9969300605424851,-0.5672776691158958,0.0,21.0195627649934,8.452776642087516,-0.0232697053698907,0.0040915761243083,0.2285877729838972,0.065170904324324,0.1446114846442867,76.87785286359089,0.1272666666666666,3.676695190319428,2.7923646714664487,4.561025709172407,1.6333918545013992,0.5654576269727623,6.444048442674841,30000.0,0.499512937546366,0.951723158693287,0.5893632449300804
15_breast-w,Defaults,0.5199597164766585,0.3578253287796098,-0.0250070003804907,0.0263867507140968,0.7306386440626458,1.4967421278278688,1.4614378500224474,5.078884834527475,15.689318492964636,2.0995261074349365,0.001,499.9999995,1.905508712245764,0.5672522417413913,0.4009332843557371,0.0397937278025246,25.0,1.0,-0.3386778391343782,0.9984387700506222,0.4375004204845233,0.4520153483030437,-1.7293152130733729,2.580041022472761,15.208632335762193,0.9516533680065616,0.1376851750023288,0.5673666666666667,5.894725007581488,-0.5424357967510272,0.0,17.09386742977717,7.5444105328126,-0.0314560236131504,0.007456316433825,0.313157008591831,0.0818453491686309,0.2463949171184156,74.88152958501762,0.1726333333333333,3.4877138577188087,3.257041058161543,3.718386657276074,1.1416456197128195,0.542540846928269,15.884094229985608,30000.0,0.5,0.96826508129325,0.6689033934900954
